,tract,year,median_income,state_code,state,county
523,04005945100,2021,41845.333333333336,04,AZ,005
524,04005945100,2022,46263.66666666666,04,AZ,005
525,04005945200,2016,50682.0,04,AZ,005
526,04005945200,2017,54728.0,04,AZ,005
527,04005945200,2018,54038.0,04,AZ,005
528,04005945200,2019,44550.0,04,AZ,005
529,04005945200,2020,52639.0,04,AZ,005
530,04005945200,2021,55133.0,04,AZ,005
531,04005945200,2022,57627.0,04,AZ,005
532,04007000100,2016,60121.0,04,AZ,007
533,04007000100,2017,51476.0,04,AZ,007
534,04007000100,2018,52787.0,04,AZ,007
535,04007000100,2019,52512.0,04,AZ,007
536,04007000100,2020,53617.0,04,AZ,007
537,04007000100,2021,50287.0,04,AZ,007
538,04007000100,2022,46957.0,04,AZ,007
539,04007000200,2016,43627.0,04,AZ,007
540,04007000200,2017,42994.0,04,AZ,007
541,04007000200,2018,39643.0,04,AZ,007
542,04007000200,2019,41395.0,04,AZ,007
543,04007000200,2020,46607.0,04,AZ,007
544,04007000200,2021,45889.333333333336,04,AZ,007
545,04007000200,2022,45171.66666666666,04,AZ,007
546,04007000301,2016,44454.0,04,AZ,007
547,04007000301,2017,44271.0,04,AZ,007
548,04007000301,2018,47660.5,04,AZ,007
549,04007000301,2019,44988.0,04,AZ,007
550,04007000301,2020,58149.5,04,AZ,007
551,04007000301,2021,53870.66666666666,04,AZ,007
552,04007000301,2022,49591.833333333336,04,AZ,007
553,04007000302,2016,45313.0,04,AZ,007
554,04007000302,2017,53295.0,04,AZ,007
555,04007000302,2018,51667.0,04,AZ,007
556,04007000302,2019,51467.0,04,AZ,007
557,04007000302,2020,54634.5,04,AZ,007
558,04007000302,2021,50450.66666666666,04,AZ,007
559,04007000302,2022,46266.833333333336,04,AZ,007
560,04007000400,2016,42083.0,04,AZ,007
561,04007000400,2017,41290.0,04,AZ,007
562,04007000400,2018,43750.0,04,AZ,007
563,04007000400,2019,50000.0,04,AZ,007
564,04007000400,2020,48917.0,04,AZ,007
565,04007000400,2021,46655.333333333336,04,AZ,007
566,04007000400,2022,44393.66666666666,04,AZ,007
567,04007000500,2016,42132.0,04,AZ,007
568,04007000500,2017,39399.0,04,AZ,007
569,04007000500,2018,45357.0,04,AZ,007
570,04007000500,2019,36558.0,04,AZ,007
571,04007000500,2020,47581.0,04,AZ,007
572,04007000500,2021,45850.0,04,AZ,007
573,04007000500,2022,44119.0,04,AZ,007
574,04007000600,2016,42388.0,04,AZ,007
575,04007000600,2017,37594.0,04,AZ,007
576,04007000600,2018,36763.5,04,AZ,007
577,04007000600,2019,35918.5,04,AZ,007
578,04007000600,2020,30649.0,04,AZ,007
579,04007000600,2021,32184.33333333333,04,AZ,007
580,04007000600,2022,33719.666666666664,04,AZ,007
581,04007000700,2016,35255.0,04,AZ,007
582,04007000700,2017,27171.0,04,AZ,007
583,04007000700,2018,29205.0,04,AZ,007
584,04007000700,2019,35976.0,04,AZ,007
585,04007000700,2020,40991.0,04,AZ,007
586,04007000700,2021,38801.333333333336,04,AZ,007
587,04007000700,2022,36611.66666666666,04,AZ,007
588,04007000800,2016,34422.0,04,AZ,007
589,04007000800,2017,29250.0,04,AZ,007
590,04007000800,2018,29401.5,04,AZ,007
591,04007000800,2019,29025.0,04,AZ,007
592,04007000800,2020,19907.0,04,AZ,007
