,tract,year,16+_Pop,16+_Labor,16+_Employed
463,12005000700,2017,2243.0,1678.0,680.0
464,12005000700,2018,2148.0,1565.0,630.0
465,12005000700,2019,1801.0,1338.0,500.0
466,12005000700,2020,1411.0,1103.0,350.0
467,12005000700,2021,2226.3333333333335,1560.6666666666667,988.3333333333334
468,12005000700,2022,3041.666666666667,2018.3333333333335,1626.6666666666667
469,12005000803,2016,3857.0,2476.0,2265.0
470,12005000803,2017,4387.0,2508.0,2241.0
471,12005000803,2018,4748.0,2896.0,2468.0
472,12005000803,2019,4804.0,2792.0,2502.0
473,12005000803,2020,4312.0,2637.0,2440.0
474,12005000803,2021,3445.0,2151.6666666666665,1975.3333333333333
475,12005000803,2022,2578.0,1666.3333333333335,1510.6666666666665
476,12005000804,2016,1711.0,1181.0,1046.0
477,12005000804,2017,1690.0,1158.0,1048.0
478,12005000804,2018,1726.0,1170.0,1037.0
479,12005000804,2019,1609.0,1077.0,948.0
480,12005000804,2020,2222.0,1330.0,1123.0
481,12005000804,2021,2736.0,1654.3333333333333,1453.6666666666667
482,12005000804,2022,3250.0,1978.6666666666665,1784.3333333333335
483,12005000805,2016,3764.0,2303.0,2115.0
484,12005000805,2017,3905.0,2336.0,2078.0
485,12005000805,2018,3925.0,2309.0,2076.0
486,12005000805,2019,3774.0,2166.0,1918.0
487,12005000805,2020,3911.0,2177.0,1984.0
488,12005000805,2021,3674.0,2108.6666666666665,1903.6666666666667
489,12005000805,2022,3437.0,2040.3333333333333,1823.3333333333333
490,12005000806,2016,3200.0,1972.0,1743.0
491,12005000806,2017,3232.0,1838.0,1606.0
492,12005000806,2018,3038.0,1723.0,1504.0
493,12005000806,2019,2823.0,1723.0,1483.0
494,12005000806,2020,2560.0,1458.0,1271.0
495,12005000806,2021,2999.3333333333335,1819.3333333333333,1538.0
496,12005000806,2022,3438.6666666666665,2180.6666666666665,1805.0
497,12005000900,2016,3878.0,2542.0,2072.0
498,12005000900,2017,3766.0,2449.0,2109.0
499,12005000900,2018,3726.0,2374.0,1977.0
500,12005000900,2019,3606.0,2380.0,2098.0
501,12005000900,2020,2952.0,1879.0,1725.0
502,12005000900,2021,2608.6666666666665,1553.3333333333333,1422.3333333333333
503,12005000900,2022,2265.3333333333335,1227.6666666666665,1119.6666666666665
504,12005001000,2016,1922.0,902.0,817.0
505,12005001000,2017,1914.0,931.0,904.0
506,12005001000,2018,1843.0,876.0,845.0
507,12005001000,2019,1683.0,861.0,831.0
