lat,lon,zipcode
34.26,-118.54,91326
34.28,-118.56,91326
34.24,-118.49,91325
34.23,-118.5,91325
34.22,-118.5,91325
34.21,-118.51,91325
34.24,-118.54,91324
34.24,-118.56,91324
34.24,-118.56,91324
34.23,-118.54,91324
34.17,-118.96,91320
34.19,-118.93,91320
34.19,-118.94,91320
34.18,-118.92,91320
34.16,-118.52,91316
34.16,-118.51,91316
34.17,-118.53,91316
34.26,-118.58,91311
34.25,-118.61,91311
34.26,-118.58,91311
34.17,-118.57,91306
34.22,-118.61,91304
34.24,-118.59,91304
34.2,-118.6,91303
34.19,-118.61,91303
34.19,-118.6,91303
34.19,-118.6,91303
34.19,-118.62,91303
34.19,-118.62,91303
34.19,-118.63,91303
34.18,-118.6,91303
34.19,-118.6,91303
34.18,-118.6,91303
34.14,-118.7,91302
34.14,-118.7,91302
34.04,-118.69,91302
34.03,-118.69,91302
34.15,-118.76,91301
34.23,-118.26,91214
34.23,-118.25,91214
34.22,-118.24,91214
34.24,-118.27,91214
34.14,-118.26,91210
34.14,-118.26,91210
34.14,-118.24,91205
34.13,-118.26,91204
34.13,-118.26,91204
34.13,-118.26,91204
34.15,-118.26,91203
34.15,-118.25,91203
34.15,-118.25,91203
34.15,-118.24,91203
34.16,-118.26,91202
34.16,-118.26,91202
34.16,-118.26,91202
34.17,-118.3,91201
34.16,-118.29,91201
34.16,-118.29,91201
34.17,-118.29,91201
34.13,-118.09,91108
34.12,-118.11,91108
34.15,-118.08,91107
34.15,-118.08,91107
34.15,-118.07,91107
34.14,-118.07,91107
34.14,-118.14,91106
34.14,-118.13,91106
34.14,-118.13,91106
34.13,-118.15,91105
34.14,-118.15,91105
34.14,-118.15,91105
34.17,-118.11,91104
34.17,-118.11,91104
34.16,-118.13,91104
34.15,-118.12,91104
34.15,-118.1,91104
34.15,-118.12,91104
34.15,-118.15,91101
34.15,-118.13,91101
34.15,-118.13,91101
34.16,-118.15,91101
34.15,-118.14,91101
34.26,-118.31,91040
34.26,-118.3,91040
34.11,-118.15,91030
34.12,-118.15,91030
34.11,-118.15,91030
34.1,-118.15,91030
34.16,-118.05,91024
34.21,-118.22,91020
34.21,-118.23,91020
34.14,-117.98,91016
34.14,-117.98,91016
34.15,-118,91016
34.15,-118,91016
34.2,-118.19,91011
34.13,-117.93,91010
34.14,-117.91,91010
34.13,-117.91,91010
34.11,-117.94,91010
34.13,-117.97,91008
34.13,-118.05,91007
34.12,-118.06,91007
34.13,-118.07,91007
34.14,-118.05,91007
34.11,-118.02,91006
34.14,-118.02,91006
34.14,-118.01,91006
34.15,-118.02,91006
33.77,-118.19,90831
33.77,-118.19,90831
33.77,-118.19,90831
33.77,-118.2,90831
33.77,-118.19,90831
33.78,-118.11,90822
33.78,-118.11,90822
33.77,-118.12,90822
33.8,-118.11,90815
33.8,-118.13,90815
33.8,-118.12,90815
33.76,-118.15,90814
33.77,-118.18,90813
33.77,-118.18,90813
33.81,-118.12,90808
33.81,-118.12,90808
33.81,-118.11,90808
33.84,-118.18,90807
33.84,-118.18,90807
33.81,-118.19,90806
33.82,-118.18,90806
33.81,-118.18,90806
33.78,-118.14,90804
33.79,-118.14,90804
33.78,-118.15,90804
33.79,-118.14,90804
33.76,-118.11,90803
33.76,-118.11,90803
33.76,-118.13,90803
33.74,-118.1,90803
33.8,-118.17,90755
33.85,-118.26,90746
33.81,-118.27,90745
33.84,-118.26,90745
33.81,-118.27,90745
33.84,-118.26,90745
33.72,-118.08,90740
33.76,-118.08,90740
33.72,-118.31,90732
33.72,-118.31,90732
33.74,-118.29,90731
33.74,-118.29,90731
33.88,-118.17,90723
33.9,-118.15,90723
33.89,-118.16,90723
33.8,-118.07,90720
33.78,-118.07,90720
33.78,-118.07,90720
33.78,-118.07,90720
33.78,-118.31,90717
33.79,-118.33,90717
33.82,-118.06,90716
33.83,-118.07,90716
33.83,-118.09,90716
33.86,-118.12,90713
33.85,-118.12,90713
33.84,-118.12,90713
33.86,-118.12,90713
33.85,-118.14,90712
33.85,-118.14,90712
33.83,-118.14,90712
33.81,-118.29,90710
33.81,-118.29,90710
33.8,-118.31,90710
33.9,-118.13,90706
33.87,-118.14,90706
33.89,-118.14,90706
33.85,-118.06,90703
33.87,-118.06,90703
33.87,-118.08,90701
33.86,-118.09,90701
33.86,-118.09,90701
33.86,-118.09,90701
33.85,-118.08,90701
33.86,-118.09,90701
33.8,-118.01,90680
33.8,-118.01,90680
33.79,-117.99,90680
33.92,-118.08,90670
33.94,-118.05,90670
33.92,-118.05,90670
34,-118.08,90660
33.98,-118.1,90660
34,-118.09,90660
33.9,-118.05,90650
33.9,-118.1,90650
33.9,-118.08,90650
33.91,-118.08,90650
34.02,-118.11,90640
34.03,-118.12,90640
33.9,-118.01,90638
33.9,-118.01,90638
33.89,-118.03,90638
33.92,-117.93,90631
33.92,-117.97,90631
33.92,-117.96,90631
33.94,-117.97,90631
33.92,-117.96,90631
33.93,-117.93,90631
33.83,-118.03,90630
33.82,-118.03,90630
33.86,-118.03,90623
33.85,-118.03,90623
33.86,-118,90621
33.85,-118,90620
33.85,-117.99,90620
33.85,-118,90620
33.97,-118.07,90606
33.98,-118.04,90606
33.97,-118.05,90606
34,-118.06,90606
33.99,-118.06,90606
33.95,-118.01,90605
33.96,-118.03,90605
33.92,-118.01,90604
33.94,-118,90603
33.94,-117.99,90603
33.87,-118.31,90506
33.78,-118.38,90505
33.81,-118.37,90505
33.8,-118.33,90505
33.8,-118.33,90505
33.81,-118.35,90505
33.86,-118.3,90504
33.84,-118.35,90503
33.83,-118.35,90503
33.84,-118.36,90503
33.83,-118.35,90503
33.83,-118.36,90503
33.83,-118.35,90503
33.83,-118.35,90503
33.84,-118.29,90502
33.83,-118.3,90502
33.82,-118.33,90501
34.02,-118.45,90405
34,-118.47,90405
34,-118.46,90405
34.03,-118.47,90404
34.02,-118.46,90404
34.03,-118.47,90404
34.05,-118.49,90403
34.05,-118.47,90403
34.04,-118.47,90403
34.02,-118.49,90403
34.02,-118.49,90403
34.04,-118.48,90403
34.03,-118.49,90403
34.02,-118.49,90403
34.03,-118.49,90403
34.03,-118.48,90403
34.04,-118.47,90403
34.03,-118.5,90402
34.03,-118.5,90402
34.02,-118.5,90402
34.02,-118.5,90402
34.01,-118.49,90401
34.01,-118.48,90401
34.01,-118.49,90401
34,-118.48,90401
33.96,-118.35,90311
33.95,-118.33,90305
33.95,-118.33,90305
33.93,-118.38,90304
33.93,-118.35,90304
33.92,-118.32,90303
33.92,-118.33,90303
33.96,-118.37,90301
33.95,-118.38,90301
33.98,-118.44,90292
33.98,-118.44,90292
33.98,-118.44,90292
33.98,-118.47,90292
33.99,-118.45,90291
33.93,-118.18,90280
33.87,-118.36,90278
33.87,-118.38,90278
33.86,-118.37,90278
33.82,-118.39,90277
33.76,-118.29,90275
33.76,-118.31,90275
33.76,-118.39,90274
33.75,-118.41,90274
33.77,-118.37,90274
33.77,-118.38,90274
34.04,-118.55,90272
34.05,-118.53,90272
34.04,-118.55,90272
33.89,-118.4,90266
33.89,-118.41,90266
34.02,-118.81,90265
34.03,-118.84,90265
33.93,-118.2,90262
33.9,-118.38,90261
33.9,-118.37,90261
33.9,-118.37,90261
33.89,-118.36,90261
33.87,-118.35,90260
33.87,-118.35,90260
33.87,-118.34,90260
33.87,-118.35,90260
33.97,-118.19,90255
33.96,-118.22,90255
33.86,-118.39,90254
33.86,-118.39,90254
33.86,-118.4,90254
33.85,-118.39,90254
33.92,-118.35,90250
33.9,-118.35,90250
33.89,-118.32,90249
33.87,-118.27,90248
33.89,-118.3,90247
33.9,-118.3,90247
33.92,-118.4,90245
33.92,-118.4,90245
33.92,-118.38,90245
33.92,-118.41,90245
33.91,-118.39,90245
33.9,-118.4,90245
33.92,-118.15,90242
33.92,-118.11,90242
33.94,-118.12,90241
33.94,-118.13,90241
33.93,-118.13,90241
33.92,-118.1,90241
33.93,-118.11,90241
33.96,-118.11,90240
33.95,-118.09,90240
34.01,-118.41,90232
34.02,-118.4,90232
34.02,-118.37,90232
34.03,-118.37,90232
33.99,-118.4,90230
33.99,-118.39,90230
34,-118.39,90230
34,-118.39,90230
33.98,-118.39,90230
33.88,-118.22,90221
33.88,-118.22,90221
33.87,-118.25,90220
34.07,-118.4,90212
34.06,-118.39,90212
34.06,-118.4,90212
34.05,-118.4,90212
34.06,-118.38,90211
33.97,-118.16,90201
33.95,-118.17,90201
33.95,-118.16,90201
34,-118.17,90101
33.97,-118.42,90094
33.98,-118.41,90094
33.98,-118.42,90094
34.04,-118.27,90079
34.04,-118.26,90079
34.04,-118.26,90079
34.05,-118.25,90071
34.05,-118.25,90071
34.05,-118.25,90071
34.05,-118.25,90071
34.05,-118.25,90071
34.05,-118.25,90071
34.05,-118.25,90071
34.08,-118.38,90069
34.08,-118.38,90069
34.08,-118.38,90069
34.08,-118.38,90069
34.08,-118.39,90069
34.08,-118.39,90069
34.08,-118.38,90069
34.09,-118.38,90069
34.09,-118.36,90069
34.07,-118.41,90067
34.06,-118.41,90067
34.06,-118.41,90067
34,-118.43,90066
33.99,-118.44,90066
33.99,-118.44,90066
34.02,-118.44,90064
34.03,-118.43,90064
34.03,-118.43,90064
34.03,-118.18,90063
33.99,-118.31,90062
33.9,-118.26,90061
33.99,-118.21,90058
34.06,-118.27,90057
34.06,-118.28,90057
33.98,-118.36,90056
33.98,-118.37,90056
33.98,-118.37,90056
34.06,-118.47,90049
34.08,-118.36,90048
34.07,-118.36,90048
34.11,-118.34,90046
34.1,-118.35,90046
34.1,-118.37,90046
34.1,-118.37,90046
33.95,-118.39,90045
33.95,-118.41,90045
33.95,-118.4,90045
33.96,-118.42,90045
33.95,-118.4,90045
33.95,-118.39,90045
33.94,-118.4,90045
33.95,-118.4,90045
33.94,-118.4,90045
33.96,-118.4,90045
33.96,-118.42,90045
33.96,-118.4,90045
33.95,-118.4,90045
33.95,-118.4,90045
33.95,-118.4,90045
33.96,-118.4,90045
34.11,-118.18,90042
34.14,-118.22,90041
34.12,-118.22,90041
34.14,-118.22,90041
34.14,-118.19,90041
33.98,-118.12,90040
34.1,-118.26,90039
34.11,-118.27,90039
34.12,-118.26,90039
34.1,-118.34,90038
34.1,-118.34,90038
34.09,-118.34,90038
34.1,-118.34,90038
34.1,-118.34,90038
34.08,-118.34,90038
34.09,-118.34,90038
34.08,-118.33,90038
34.09,-118.34,90038
34.07,-118.34,90036
34.06,-118.35,90036
34.06,-118.35,90036
34.06,-118.36,90036
34.06,-118.35,90036
34.07,-118.34,90036
34.06,-118.34,90036
34.05,-118.38,90035
34.05,-118.38,90035
34.03,-118.4,90034
34.03,-118.39,90034
34.06,-118.21,90033
34.07,-118.17,90032
34.1,-118.29,90029
34.1,-118.29,90029
34.1,-118.33,90028
34.1,-118.33,90028
34.1,-118.31,90028
34.1,-118.32,90028
34.1,-118.31,90028
34.04,-118.43,90025
34.04,-118.44,90025
34.04,-118.43,90025
34.03,-118.45,90025
34.04,-118.43,90025
34.05,-118.45,90025
34.04,-118.46,90025
34.05,-118.44,90025
34.06,-118.42,90024
34.06,-118.45,90024
34.06,-118.44,90024
34.06,-118.44,90024
34.06,-118.44,90024
34.02,-118.22,90023
34.01,-118.15,90022
34.02,-118.15,90022
34.03,-118.24,90021
34.04,-118.33,90019
34.05,-118.34,90019
34.05,-118.34,90019
34.05,-118.26,90017
34.05,-118.26,90017
34.05,-118.26,90017
34.05,-118.26,90017
34.05,-118.26,90017
34.05,-118.26,90017
34.05,-118.26,90017
34.05,-118.26,90017
34.02,-118.35,90016
34.02,-118.33,90016
34.04,-118.25,90014
34.05,-118.24,90013
34.05,-118.24,90013
34.05,-118.24,90013
34.06,-118.24,90012
34.06,-118.25,90012
34.06,-118.24,90012
33.99,-118.23,90011
33.99,-118.26,90011
34.02,-118.28,90007
34.02,-118.28,90007
34.03,-118.28,90007
34.06,-118.29,90006
34.06,-118.3,90005
34.06,-118.31,90005
34.07,-118.29,90004
34.07,-118.32,90004
33.98,-118.25,90001
40.85,-115.75,89801
40.83,-115.79,89801
39.2,-119.78,89706
39.19,-119.77,89706
39.19,-119.76,89706
39.15,-119.77,89701
39.17,-119.75,89701
39.11,-119.78,89701
39.52,-119.89,89523
39.4,-119.75,89521
39.48,-119.85,89519
39.56,-119.78,89512
39.55,-119.82,89512
39.39,-119.77,89511
39.48,-119.81,89509
39.53,-119.87,89503
39.53,-119.86,89503
39.53,-119.83,89503
39.53,-119.88,89503
39.42,-119.74,89502
39.47,-119.78,89502
39.48,-119.79,89502
39.47,-119.78,89502
39.44,-119.76,89502
39.42,-119.75,89502
39.47,-119.76,89502
39.47,-119.78,89502
39.53,-119.8,89501
39.53,-119.82,89501
39.53,-119.81,89501
39.53,-119.81,89501
39.52,-119.81,89501
39.51,-119.82,89501
39.52,-119.78,89501
38.94,-119.74,89460
38.96,-119.78,89460
39.24,-120.04,89451
39.25,-119.95,89451
39.61,-119.7,89436
39.56,-119.7,89436
39.61,-119.85,89433
39.58,-119.74,89433
39.58,-119.74,89433
39.52,-119.74,89431
39.53,-119.72,89431
39.54,-119.72,89431
39.53,-119.76,89431
39.56,-119.75,89431
38.95,-119.94,89413
38.96,-119.94,89413
38.95,-119.97,89413
38.96,-119.94,89413
38.96,-119.94,89413
38.99,-119.94,89413
39.48,-118.79,89408
39.61,-119.22,89408
39.26,-119.58,89403
36,-115.13,89183
36.01,-115.14,89183
36.11,-115.14,89169
36.11,-115.16,89169
36.12,-115.14,89169
36.13,-115.15,89169
36.13,-115.12,89169
36.1,-115.12,89169
36.12,-115.12,89169
36,-115.08,89165
36,-115.11,89165
36,-115.08,89165
36,-115.1,89165
36.28,-115.27,89149
36.27,-115.25,89149
36.29,-115.29,89149
36.29,-115.28,89149
36.27,-115.27,89149
36.11,-115.31,89148
36.1,-115.3,89148
36.08,-115.3,89148
36.12,-115.31,89147
36.12,-115.28,89147
36.11,-115.3,89147
36.14,-115.21,89146
36.12,-115.24,89146
36.15,-115.24,89146
36.16,-115.29,89145
36.16,-115.29,89145
36.18,-115.29,89145
36.15,-115.33,89144
36.16,-115.32,89144
36.16,-115.33,89144
36.16,-115.33,89144
36.16,-115.31,89144
36.16,-115.32,89144
36.3,-115.28,89143
36.3,-115.28,89143
36,-115.21,89141
36.04,-115.24,89139
36.04,-115.2,89139
36.03,-115.21,89139
36.16,-115.35,89138
36.13,-115.33,89138
36.19,-115.31,89134
36.19,-115.3,89134
36.22,-115.25,89130
36.24,-115.23,89130
36.24,-115.25,89130
36.25,-115.24,89130
36.26,-115.25,89130
36.24,-115.25,89130
36.24,-115.21,89130
36.22,-115.28,89129
36.22,-115.32,89129
36.2,-115.28,89128
36.18,-115.24,89128
36.2,-115.26,89128
36.2,-115.28,89128
36.19,-115.26,89128
36.04,-115.15,89123
36.04,-115.14,89123
36.04,-115.18,89123
36.04,-115.17,89123
36.06,-115.15,89123
36.03,-115.12,89123
36.05,-115.17,89123
36.1,-115.05,89122
36.13,-115.08,89121
36.14,-115.07,89121
36.12,-115.09,89121
36.11,-115.09,89121
36.06,-115.08,89120
36.09,-115.17,89119
36.08,-115.15,89119
36.09,-115.12,89119
36.08,-115.15,89119
36.06,-115.14,89119
36.08,-115.15,89119
36.08,-115.15,89119
36.08,-115.15,89119
36.06,-115.14,89119
36.08,-115.15,89119
36.1,-115.14,89119
36.09,-115.15,89119
36.08,-115.14,89119
36.07,-115.17,89119
36.08,-115.15,89119
36.08,-115.14,89119
36.08,-115.15,89119
36.09,-115.17,89119
36.06,-115.22,89118
36.07,-115.24,89118
36.13,-115.28,89117
36.16,-115.25,89117
36.13,-115.31,89117
36.14,-115.3,89117
36.24,-115.05,89115
36.06,-115.24,89113
36.05,-115.28,89113
36.06,-115.28,89113
36.05,-115.24,89113
36.16,-115.05,89110
36.13,-115.17,89109
36.11,-115.18,89109
36.12,-115.17,89109
36.11,-115.17,89109
36.1,-115.17,89109
36.11,-115.17,89109
36.1,-115.17,89109
36.12,-115.17,89109
36.12,-115.17,89109
36.15,-115.15,89109
36.12,-115.17,89109
36.11,-115.17,89109
36.11,-115.17,89109
36.1,-115.17,89109
36.13,-115.17,89109
36.11,-115.17,89109
36.11,-115.18,89109
36.12,-115.18,89109
36.13,-115.17,89109
36.11,-115.17,89109
36.1,-115.17,89109
36.12,-115.17,89109
36.11,-115.17,89109
36.12,-115.19,89109
36.12,-115.17,89109
36.1,-115.17,89109
36.11,-115.17,89109
36.11,-115.17,89109
36.1,-115.17,89109
36.11,-115.17,89109
36.12,-115.17,89109
36.14,-115.15,89109
36.12,-115.17,89109
36.12,-115.19,89109
36.2,-115.19,89108
36.16,-115.21,89107
36.18,-115.18,89106
36.16,-115.17,89106
36.19,-115.16,89106
36.16,-115.16,89106
36.17,-115.16,89106
36.12,-115.2,89103
36.1,-115.18,89103
36.09,-115.18,89103
36.1,-115.18,89103
36.1,-115.22,89103
36.09,-115.18,89103
36.1,-115.21,89103
36.09,-115.18,89103
36.1,-115.18,89103
36.13,-115.19,89102
36.14,-115.18,89102
36.14,-115.19,89102
36.14,-115.17,89102
36.17,-115.14,89101
36.17,-115.14,89101
36.17,-115.12,89101
36.17,-115.14,89101
36.2,-115.12,89087
36.28,-115.12,89086
36.29,-115.13,89086
36.28,-115.21,89085
36.29,-115.18,89085
36.29,-115.18,89085
36.29,-115.18,89085
36.02,-115.06,89074
36.03,-115.09,89074
36.04,-115.1,89074
36.02,-115.05,89074
36.02,-115.05,89074
36.02,-115.09,89074
35.98,-115.1,89052
35.94,-115.12,89052
36.22,-115.99,89048
36.81,-114.07,89034
36.22,-115.16,89032
36.26,-115.18,89031
36.27,-115.21,89031
36.26,-115.16,89031
36.24,-115.12,89030
36.04,-114.98,89015
36.04,-115.05,89014
36.06,-115.04,89014
36.06,-115.04,89014
36.03,-115.01,89014
36.07,-115.04,89014
36.07,-115.04,89014
36.04,-114.99,89011
35.97,-114.85,89005
36.01,-114.96,89002
36.01,-114.96,89002
36.01,-114.99,89002
33.33,-105.68,88345
32.9,-105.95,88310
32.73,-103.14,88240
32.74,-103.16,88240
33.41,-104.52,88203
33.38,-104.52,88203
34.39,-103.33,88101
34.42,-103.2,88101
32.24,-107.99,88030
32.35,-106.77,88011
32.32,-106.74,88011
32.29,-106.78,88001
32.28,-106.76,88001
32.31,-106.75,88001
35.88,-106.29,87544
35.88,-106.3,87544
35.62,-106.03,87507
35.68,-105.95,87505
35.65,-105.96,87505
35.69,-105.94,87505
35.65,-105.96,87505
35.69,-105.95,87505
35.64,-106.01,87505
35.64,-106.01,87505
35.69,-105.95,87505
35.64,-106.01,87505
36.83,-107.99,87410
36.77,-108.15,87402
36.76,-108.15,87402
36.75,-108.16,87401
35.54,-108.76,87317
35.24,-106.7,87124
35.26,-106.64,87124
35.24,-106.66,87124
35.07,-106.53,87116
35.18,-106.69,87114
35.21,-106.68,87114
35.16,-106.68,87114
35.2,-106.66,87114
35.18,-106.66,87114
35.18,-106.56,87113
35.17,-106.59,87113
35.17,-106.58,87113
35.17,-106.58,87113
35.08,-106.51,87112
35.09,-106.53,87112
35.1,-106.52,87112
35.11,-106.53,87112
35.13,-106.51,87111
35.13,-106.5,87111
35.15,-106.5,87111
35.1,-106.59,87110
35.1,-106.57,87110
35.1,-106.57,87110
35.09,-106.6,87110
35.11,-106.59,87110
35.1,-106.57,87110
35.13,-106.59,87109
35.13,-106.55,87109
35.15,-106.59,87109
35.15,-106.56,87109
35.06,-106.58,87108
35.08,-106.61,87106
35.11,-106.7,87104
35.1,-106.67,87104
35.11,-106.66,87104
35.09,-106.65,87102
35.09,-106.64,87102
35.13,-106.61,87101
35.09,-106.62,87101
35.21,-106.65,87048
35.23,-106.66,87048
34.81,-106.76,87031
35.06,-106.19,87015
35.32,-106.54,87004
35.32,-106.58,87004
35.12,-114.59,86442
35.05,-114.59,86442
35.14,-114.58,86442
35.15,-114.57,86442
35.02,-114.6,86426
35.02,-114.6,86426
35.23,-114.04,86409
35.21,-114.04,86409
35.24,-114.04,86409
34.47,-114.34,86403
34.47,-114.34,86403
34.48,-114.32,86403
34.46,-114.28,86403
34.87,-111.76,86351
34.86,-111.8,86351
34.86,-111.79,86351
34.87,-111.8,86351
34.73,-112.01,86326
34.76,-112.45,86323
34.58,-111.88,86322
34.57,-111.86,86322
34.59,-112.34,86314
34.59,-112.34,86314
34.59,-112.33,86314
34.55,-112.43,86303
34.55,-112.48,86303
34.55,-112.47,86303
34.53,-112.47,86303
34.56,-112.48,86303
34.56,-112.49,86303
34.6,-112.46,86301
35.25,-112.19,86046
36.92,-111.46,86036
35.22,-111.62,86005
35.18,-111.67,86005
35.19,-111.66,86005
35.18,-111.65,86005
35.19,-111.66,86005
35.19,-111.66,86005
35.23,-111.58,86005
35.2,-111.63,86005
35.18,-111.66,86005
35.19,-111.63,86005
34.14,-109.96,85929
34.25,-110.05,85901
32.13,-111.09,85757
32.48,-110.92,85755
32.22,-110.77,85748
32.22,-110.77,85748
32.12,-110.8,85747
32.11,-110.77,85747
32.21,-111.05,85745
32.37,-111.14,85743
32.4,-111,85742
32.37,-111.1,85741
32.34,-111.05,85741
32.34,-111.05,85741
32.34,-111.05,85741
32.36,-111.09,85741
32.4,-110.96,85737
32.43,-110.96,85737
32.4,-110.96,85737
32.19,-110.79,85730
32.22,-110.94,85719
32.27,-110.95,85719
32.23,-110.95,85719
32.25,-110.96,85719
32.23,-110.96,85719
32.23,-110.95,85719
32.22,-110.94,85719
32.32,-110.93,85718
32.31,-110.89,85718
32.29,-110.94,85718
32.32,-110.93,85718
32.31,-110.89,85718
32.31,-110.89,85718
32.22,-110.92,85716
32.22,-110.91,85716
32.24,-110.93,85716
32.25,-110.84,85715
32.24,-110.82,85715
32.25,-110.84,85715
32.16,-110.99,85713
32.18,-110.95,85713
32.13,-111.01,85713
32.14,-111.03,85713
32.16,-110.99,85713
32.24,-110.86,85712
32.25,-110.89,85712
32.27,-110.89,85712
32.25,-110.89,85712
32.22,-110.87,85711
32.22,-110.86,85711
32.22,-110.87,85711
32.22,-110.84,85710
32.23,-110.83,85710
32.21,-110.79,85710
32.21,-110.79,85710
32.21,-110.84,85710
32.19,-110.86,85708
32.24,-111,85705
32.29,-110.97,85705
32.29,-110.97,85705
32.29,-110.97,85705
32.28,-110.98,85705
32.32,-110.98,85704
32.3,-111,85704
32.31,-111.01,85704
32.34,-111.01,85704
32.3,-110.97,85704
32.3,-110.97,85704
32.34,-110.97,85704
32.23,-111,85701
32.41,-111.3,85653
31.56,-110.26,85650
31.55,-110.26,85650
31.56,-110.28,85650
32.26,-109.84,85643
31.97,-110.31,85630
31.9,-110.99,85629
31.96,-110.99,85629
31.85,-111,85622
31.37,-110.94,85621
31.37,-110.94,85621
31.55,-110.36,85613
31.4,-109.92,85603
32.84,-109.74,85552
34.24,-111.32,85541
34.25,-111.31,85541
33.05,-109.33,85540
33.4,-110.87,85539
33.44,-112.41,85395
33.46,-112.4,85395
33.45,-112.39,85395
33.46,-112.36,85395
33.46,-112.28,85392
33.96,-112.77,85390
33.64,-112.43,85388
33.62,-112.43,85388
33.72,-112.26,85383
33.64,-112.23,85382
33.65,-112.23,85382
33.67,-112.22,85382
33.64,-112.23,85382
33.68,-112.24,85382
33.64,-112.23,85382
33.68,-112.24,85382
33.64,-112.23,85382
33.64,-112.28,85382
33.61,-112.22,85381
33.61,-112.39,85379
33.61,-112.36,85379
33.61,-112.36,85379
33.64,-112.35,85378
33.67,-112.36,85375
33.66,-112.35,85375
33.66,-112.37,85375
33.66,-112.37,85375
33.64,-112.4,85374
33.64,-112.39,85374
33.71,-112.27,85373
33.71,-112.27,85373
33.71,-112.27,85373
33.67,-112.28,85373
